datetime,BTC_log_ret_12h,BTC_vol_12h,SPX_vol_12h,BTC_mom_12h,SPX_mom_12h,BTC_RSI,SPX_RSI,US10Y_RSI
2025-08-04 14:00,0.0021,low_vol,high_vol,neutral_mom,pos_mom,61.996,82.8086,100.0
2025-08-04 15:00,-0.0006,low_vol,high_vol,neutral_mom,pos_mom,46.7162,81.5789,100.0
2025-08-04 16:00,0.0022,low_vol,high_vol,neutral_mom,pos_mom,53.1782,82.8349,37.6163
2025-08-04 17:00,0.008,low_vol,high_vol,pos_mom,pos_mom,59.3123,85.288,37.5181
2025-08-04 18:00,0.007,low_vol,high_vol,pos_mom,pos_mom,62.3275,81.5897,35.3434
2025-08-04 19:00,0.0045,low_vol,high_vol,pos_mom,pos_mom,61.018,82.9274,35.0202
2025-08-04 20:00,0.0008,low_vol,high_vol,neutral_mom,pos_mom,56.6634,89.4335,33.9796
2025-08-04 21:00,0.0021,low_vol,high_vol,neutral_mom,pos_mom,56.7248,90.0937,33.9796
2025-08-04 22:00,0.0069,low_vol,high_vol,pos_mom,pos_mom,57.964,89.7805,33.9796
2025-08-04 23:00,0.0095,low_vol,high_vol,pos_mom,pos_mom,63.2049,86.2858,33.9796
2025-08-05 00:00,0.0048,low_vol,high_vol,pos_mom,pos_mom,62.1578,86.6595,33.9796
2025-08-05 01:00,0.0038,low_vol,high_vol,neutral_mom,pos_mom,60.2471,88.0282,33.9796
2025-08-05 02:00,-0.0019,low_vol,low_vol,neutral_mom,pos_mom,53.2648,90.9663,33.9796
2025-08-05 03:00,-0.0003,low_vol,low_vol,neutral_mom,pos_mom,54.4749,90.9217,33.9796
2025-08-05 04:00,-0.0051,low_vol,low_vol,neg_mom,pos_mom,38.6893,83.6389,17.6469
2025-08-05 05:00,-0.0085,low_vol,low_vol,neg_mom,pos_mom,42.6564,83.6535,0.0
2025-08-05 06:00,-0.007,low_vol,low_vol,neg_mom,pos_mom,42.5229,68.2999,0.0
2025-08-05 07:00,-0.0068,low_vol,mid_vol,neg_mom,pos_mom,28.3824,70.3039,0.0
2025-08-05 08:00,-0.007,low_vol,low_vol,neg_mom,neutral_mom,27.3255,65.0811,0.0
2025-08-05 09:00,-0.0046,low_vol,mid_vol,neutral_mom,neutral_mom,37.7518,67.7363,0.0
2025-08-05 14:00,-0.0028,mid_vol,mid_vol,neutral_mom,neutral_mom,40.6815,54.1957,100.0
2025-08-05 15:00,-0.0149,high_vol,high_vol,neg_mom,neg_mom,30.6978,32.0028,47.8258
2025-08-05 16:00,-0.0117,high_vol,high_vol,neg_mom,neg_mom,31.198,32.9983,53.8462
2025-08-05 17:00,-0.0103,high_vol,high_vol,neg_mom,neg_mom,34.2076,35.9033,49.7412
2025-08-05 18:00,-0.0069,high_vol,high_vol,neg_mom,neg_mom,43.5527,42.035,54.8059
2025-08-05 19:00,-0.0048,high_vol,high_vol,neutral_mom,neg_mom,42.8233,35.5525,48.5839
2025-08-05 20:00,-0.0032,high_vol,high_vol,neutral_mom,neg_mom,41.6991,36.4796,51.3402
2025-08-05 21:00,-0.0052,high_vol,high_vol,neg_mom,neg_mom,44.8054,31.9,51.3402
2025-08-05 22:00,-0.0096,high_vol,high_vol,neg_mom,neg_mom,45.9006,33.3473,51.3402
2025-08-05 23:00,-0.0077,high_vol,high_vol,neg_mom,neg_mom,46.5716,29.473,51.3402
2025-08-06 00:00,-0.0061,high_vol,high_vol,neg_mom,neg_mom,43.5219,29.9815,51.3402
2025-08-06 01:00,-0.0005,high_vol,high_vol,neutral_mom,neg_mom,39.3669,24.8311,51.3402
2025-08-06 02:00,-0.0049,mid_vol,high_vol,neutral_mom,neg_mom,38.9949,28.0779,51.3402
2025-08-06 03:00,0.0053,low_vol,mid_vol,pos_mom,neutral_mom,45.956,30.029,51.3402
2025-08-06 04:00,0.0052,low_vol,mid_vol,pos_mom,neutral_mom,37.6137,29.8622,30.9952
2025-08-06 05:00,0.0024,low_vol,mid_vol,neutral_mom,neg_mom,59.012,49.9311,56.9894
2025-08-06 06:00,0.0046,low_vol,mid_vol,pos_mom,neg_mom,71.4747,51.3285,45.5785
2025-08-06 07:00,0.004,low_vol,low_vol,neutral_mom,neutral_mom,67.3104,42.6564,56.252
2025-08-06 08:00,0.0055,low_vol,low_vol,pos_mom,neutral_mom,62.9305,37.2144,33.2865
2025-08-06 09:00,0.0023,low_vol,low_vol,neutral_mom,pos_mom,55.9173,70.1363,100.0
2025-08-06 14:00,0.0039,low_vol,mid_vol,neutral_mom,pos_mom,52.4801,71.3826,100.0
2025-08-06 15:00,0.0137,mid_vol,mid_vol,pos_mom,pos_mom,68.2896,78.0759,97.8729
2025-08-06 16:00,0.0168,mid_vol,mid_vol,pos_mom,pos_mom,71.3134,82.6563,98.6187
2025-08-06 17:00,0.015,mid_vol,mid_vol,pos_mom,pos_mom,69.6205,81.3701,94.846
2025-08-06 18:00,0.012,mid_vol,mid_vol,pos_mom,pos_mom,74.3857,80.8891,95.9118
2025-08-06 19:00,0.0118,mid_vol,mid_vol,pos_mom,pos_mom,74.3293,83.0211,64.3111
2025-08-06 20:00,0.0092,mid_vol,mid_vol,pos_mom,pos_mom,65.953,82.6937,65.4112
2025-08-06 21:00,0.0099,mid_vol,mid_vol,pos_mom,pos_mom,63.3833,82.5552,65.4112
2025-08-06 22:00,0.0087,mid_vol,mid_vol,pos_mom,pos_mom,61.9722,77.9806,65.4112
2025-08-06 23:00,0.0093,mid_vol,mid_vol,pos_mom,pos_mom,67.8009,76.8659,65.4112
2025-08-07 00:00,0.0069,mid_vol,mid_vol,pos_mom,pos_mom,64.1075,82.1685,65.4112
2025-08-07 01:00,0.0088,mid_vol,mid_vol,pos_mom,pos_mom,62.6037,80.791,65.4112
2025-08-07 02:00,0.0046,mid_vol,mid_vol,pos_mom,pos_mom,58.2944,80.0398,65.4112
2025-08-07 03:00,-0.0053,low_vol,mid_vol,neg_mom,pos_mom,60.5597,82.6233,65.4112
2025-08-07 04:00,-0.0075,low_vol,low_vol,neg_mom,neutral_mom,55.3022,81.9554,49.5
2025-08-07 05:00,-0.0067,low_vol,low_vol,neg_mom,neutral_mom,30.9557,74.3317,49.9999
2025-08-07 06:00,-0.0081,low_vol,low_vol,neg_mom,neutral_mom,30.3323,55.5956,32.7629
2025-08-07 07:00,-0.0066,low_vol,low_vol,neg_mom,neutral_mom,37.9428,70.4201,34.0963
2025-08-07 08:00,-0.0041,low_vol,low_vol,neutral_mom,neutral_mom,29.1281,72.3223,8.803
2025-08-07 09:00,-0.0009,low_vol,mid_vol,neutral_mom,pos_mom,36.9322,82.6045,100.0
2025-08-07 14:00,0.0162,mid_vol,mid_vol,pos_mom,pos_mom,75.4189,79.3658,100.0
2025-08-07 15:00,0.0155,mid_vol,high_vol,pos_mom,neutral_mom,71.3926,50.2552,63.1736
2025-08-07 16:00,0.0187,mid_vol,high_vol,pos_mom,neg_mom,76.7746,47.0174,70.4098
2025-08-07 17:00,0.0166,mid_vol,high_vol,pos_mom,neg_mom,71.9372,44.1216,76.0943
2025-08-07 18:00,0.0168,mid_vol,high_vol,pos_mom,neg_mom,73.9475,41.0337,87.0984
2025-08-07 19:00,0.0166,mid_vol,high_vol,pos_mom,neg_mom,77.9904,40.9602,83.692
2025-08-07 20:00,0.0232,high_vol,high_vol,pos_mom,neg_mom,81.2829,47.7529,81.6689
2025-08-07 21:00,0.0193,high_vol,high_vol,pos_mom,neg_mom,76.1175,46.7657,81.6689
2025-08-07 22:00,0.0177,high_vol,high_vol,pos_mom,neg_mom,74.15,47.0503,81.6689
2025-08-07 23:00,0.0106,mid_vol,high_vol,pos_mom,neg_mom,75.7108,37.818,81.6689
2025-08-08 00:00,0.0082,mid_vol,high_vol,pos_mom,neg_mom,73.7349,29.6329,81.6689
2025-08-08 01:00,0.0079,mid_vol,high_vol,pos_mom,neg_mom,61.8045,29.2709,81.6689
2025-08-08 02:00,0.0022,mid_vol,high_vol,neutral_mom,neg_mom,54.4887,31.5211,81.6689
2025-08-08 03:00,0.003,mid_vol,mid_vol,neutral_mom,neutral_mom,53.984,30.4195,81.6689
2025-08-08 04:00,0.0003,mid_vol,mid_vol,neutral_mom,neutral_mom,51.2685,30.0109,76.8686
2025-08-08 05:00,0.0042,mid_vol,mid_vol,pos_mom,pos_mom,55.2709,49.6219,90.7166
2025-08-08 06:00,0.0002,mid_vol,mid_vol,neutral_mom,pos_mom,47.6182,53.8012,89.4552
2025-08-08 07:00,0.0015,mid_vol,mid_vol,neutral_mom,pos_mom,56.9398,63.4401,87.3798
2025-08-08 08:00,-0.0057,low_vol,low_vol,neg_mom,neutral_mom,54.8174,79.1027,0.0
2025-08-08 09:00,-0.0049,low_vol,low_vol,neutral_mom,pos_mom,50.7978,84.8164,0.0
2025-08-08 14:00,0.0003,low_vol,mid_vol,neutral_mom,pos_mom,40.5103,72.0762,100.0
2025-08-08 15:00,-0.0019,low_vol,mid_vol,neutral_mom,pos_mom,37.2754,76.4173,99.8391
2025-08-08 16:00,-0.0047,low_vol,mid_vol,neutral_mom,pos_mom,38.4747,78.3443,99.8578
2025-08-08 17:00,-0.0049,low_vol,mid_vol,neutral_mom,pos_mom,40.8596,80.1944,97.9172
2025-08-08 18:00,0.0014,mid_vol,mid_vol,neutral_mom,pos_mom,49.2911,83.8206,89.5534
2025-08-08 19:00,-0.0021,mid_vol,mid_vol,neutral_mom,pos_mom,46.3572,82.0453,90.252
2025-08-08 20:00,-0.0032,mid_vol,mid_vol,neutral_mom,pos_mom,48.7439,80.2843,90.3489
2025-08-08 21:00,0.0022,mid_vol,mid_vol,neutral_mom,pos_mom,52.0327,81.6064,90.3489
2025-08-08 22:00,0.002,mid_vol,mid_vol,neutral_mom,pos_mom,51.3516,78.3674,90.3489
2025-08-08 23:00,0.0029,mid_vol,mid_vol,neutral_mom,pos_mom,53.7198,76.0537,90.3489
2025-08-09 00:00,-0.002,mid_vol,mid_vol,neutral_mom,pos_mom,49.6896,76.642,90.3489
2025-08-09 01:00,0.0005,low_vol,mid_vol,neutral_mom,pos_mom,50.4822,71.4507,90.3489
2025-08-09 02:00,-0.0033,low_vol,low_vol,neutral_mom,pos_mom,44.4349,73.3248,90.3489
2025-08-09 03:00,-0.0009,low_vol,low_vol,neutral_mom,pos_mom,47.7796,80.4091,90.3489
2025-08-09 04:00,0.0015,low_vol,low_vol,neutral_mom,pos_mom,38.9177,69.9729,64.1452
2025-08-09 05:00,0.0022,low_vol,low_vol,neutral_mom,pos_mom,48.797,70.2469,64.4272
2025-08-09 06:00,0.0003,low_vol,low_vol,neutral_mom,neutral_mom,62.4804,67.1293,44.407
2025-08-09 07:00,0.0013,low_vol,low_vol,neutral_mom,neutral_mom,60.542,64.2918,49.1093
2025-08-09 08:00,0.0026,low_vol,low_vol,neutral_mom,neutral_mom,51.564,54.7668,100.0
2025-08-09 09:00,0.0018,low_vol,low_vol,neutral_mom,neutral_mom,65.4457,56.4946,100.0
2025-08-11 14:00,-0.0002,high_vol,low_vol,neutral_mom,neg_mom,54.7332,38.4006,0.0
2025-08-11 15:00,-0.0137,mid_vol,mid_vol,neg_mom,neg_mom,57.5267,36.6985,0.0
2025-08-11 16:00,-0.0117,mid_vol,mid_vol,neg_mom,neg_mom,52.3589,43.4134,0.0
2025-08-11 17:00,-0.0176,mid_vol,mid_vol,neg_mom,neg_mom,29.8674,39.6739,0.0
2025-08-11 18:00,-0.021,mid_vol,mid_vol,neg_mom,neg_mom,28.2275,37.0982,13.7208
2025-08-11 19:00,-0.0208,mid_vol,mid_vol,neg_mom,neg_mom,26.9337,37.223,28.0977
2025-08-11 20:00,-0.0203,mid_vol,mid_vol,neg_mom,neg_mom,23.8054,29.1901,38.6414
2025-08-11 21:00,-0.0235,mid_vol,mid_vol,neg_mom,neg_mom,19.3245,29.2727,38.6414
2025-08-11 22:00,-0.0223,mid_vol,mid_vol,neg_mom,neg_mom,21.8812,34.3002,38.6414
2025-08-11 23:00,-0.0189,mid_vol,mid_vol,neg_mom,neg_mom,22.3996,36.5498,38.6414
2025-08-12 00:00,-0.0153,mid_vol,mid_vol,neg_mom,neg_mom,22.6747,30.9279,38.6414
2025-08-12 01:00,-0.0055,mid_vol,mid_vol,neg_mom,neg_mom,27.7916,31.5514,38.6414
2025-08-12 02:00,-0.0083,low_vol,mid_vol,neg_mom,neg_mom,32.2593,29.1857,38.6414
2025-08-12 03:00,-0.0096,low_vol,mid_vol,neg_mom,neg_mom,42.1891,33.2528,38.6414
2025-08-12 04:00,-0.0121,low_vol,low_vol,neg_mom,neg_mom,33.404,30.1098,49.5171
2025-08-12 05:00,-0.0074,low_vol,low_vol,neg_mom,neg_mom,32.7958,40.4822,59.3039
2025-08-12 06:00,-0.0057,low_vol,low_vol,neg_mom,neg_mom,29.0835,22.0473,59.4527
2025-08-12 07:00,-0.0078,low_vol,low_vol,neg_mom,neg_mom,32.6899,29.1526,100.0
2025-08-12 08:00,-0.0007,low_vol,low_vol,neutral_mom,pos_mom,41.1599,45.421,100.0
2025-08-12 09:00,-0.0002,low_vol,low_vol,neutral_mom,neutral_mom,32.8171,42.3218,100.0
2025-08-12 14:00,-0.0012,mid_vol,high_vol,neutral_mom,pos_mom,52.2943,61.2038,100.0
2025-08-12 15:00,0.0032,mid_vol,high_vol,neutral_mom,pos_mom,57.1249,70.9634,68.28
2025-08-12 16:00,0.009,mid_vol,high_vol,pos_mom,pos_mom,62.2277,74.2931,69.9458
2025-08-12 17:00,0.0049,mid_vol,high_vol,pos_mom,pos_mom,57.2487,75.8584,68.7798
2025-08-12 18:00,0.0039,mid_vol,high_vol,neutral_mom,pos_mom,55.1201,77.0484,64.8834
2025-08-12 19:00,0.0042,mid_vol,high_vol,pos_mom,pos_mom,53.4195,76.1595,65.1278
2025-08-12 20:00,0.0056,mid_vol,high_vol,pos_mom,pos_mom,60.1227,79.2207,60.8642
2025-08-12 21:00,0.0115,mid_vol,high_vol,pos_mom,pos_mom,64.4244,79.0061,60.8642
2025-08-12 22:00,0.0124,mid_vol,high_vol,pos_mom,pos_mom,59.402,77.4338,60.8642
2025-08-12 23:00,0.0137,mid_vol,high_vol,pos_mom,pos_mom,63.2348,80.5802,60.8642
2025-08-13 00:00,0.0135,mid_vol,high_vol,pos_mom,pos_mom,69.2238,80.5077,60.8642
2025-08-13 01:00,0.0036,mid_vol,high_vol,neutral_mom,pos_mom,62.9675,82.9348,60.8642
2025-08-13 02:00,0.0052,mid_vol,mid_vol,pos_mom,pos_mom,59.4842,82.4436,60.8642
2025-08-13 03:00,0.0008,mid_vol,low_vol,neutral_mom,pos_mom,53.1577,75.3624,60.8642
2025-08-13 04:00,-0.0039,low_vol,low_vol,neutral_mom,pos_mom,57.8915,94.2607,11.6719
2025-08-13 05:00,-0.0027,low_vol,low_vol,neutral_mom,pos_mom,48.408,90.4768,28.0529
2025-08-13 06:00,-0.0019,low_vol,low_vol,neutral_mom,neutral_mom,36.7661,75.6689,4.6752
2025-08-13 07:00,0.0006,low_vol,low_vol,neutral_mom,neutral_mom,46.4752,69.8638,5.2231
2025-08-13 08:00,-0.0007,low_vol,low_vol,neutral_mom,neutral_mom,54.7175,67.3542,9.0385
2025-08-13 09:00,-0.0011,low_vol,low_vol,neutral_mom,neutral_mom,59.8827,78.6873,0.0
2025-08-13 14:00,0.0192,mid_vol,low_vol,pos_mom,pos_mom,68.3421,87.9073,0.0
2025-08-13 15:00,0.0114,high_vol,mid_vol,pos_mom,pos_mom,62.3189,59.9324,0.0
2025-08-13 16:00,0.0123,high_vol,mid_vol,pos_mom,neutral_mom,65.676,57.1535,5.0906
2025-08-13 17:00,0.0176,high_vol,mid_vol,pos_mom,neutral_mom,68.4631,52.6644,5.0906
2025-08-13 18:00,0.023,high_vol,mid_vol,pos_mom,pos_mom,71.6096,57.1106,9.5473
2025-08-13 19:00,0.0186,high_vol,mid_vol,pos_mom,pos_mom,71.0615,58.9023,9.7139
2025-08-13 20:00,0.0264,high_vol,mid_vol,pos_mom,pos_mom,79.1794,65.9648,9.6406
2025-08-13 21:00,0.0239,high_vol,mid_vol,pos_mom,pos_mom,78.5515,65.4825,9.6406
2025-08-13 22:00,0.0206,high_vol,mid_vol,pos_mom,pos_mom,73.8275,64.929,9.6406
2025-08-13 23:00,0.0207,high_vol,mid_vol,pos_mom,pos_mom,73.4955,60.8658,9.6406
2025-08-14 00:00,0.0229,high_vol,mid_vol,pos_mom,pos_mom,74.6499,59.4247,9.6406
2025-08-14 01:00,0.0296,high_vol,mid_vol,pos_mom,neutral_mom,75.2722,59.3972,9.6406
2025-08-14 02:00,0.0131,high_vol,mid_vol,pos_mom,neg_mom,69.613,57.2776,9.6406
2025-08-14 03:00,0.0228,mid_vol,low_vol,pos_mom,pos_mom,73.8017,53.678,9.6406
2025-08-14 04:00,0.02,mid_vol,low_vol,pos_mom,pos_mom,63.3673,44.7344,36.2342
2025-08-14 05:00,0.0131,mid_vol,low_vol,pos_mom,pos_mom,69.3168,68.5986,92.7366
2025-08-14 06:00,0.0029,high_vol,low_vol,neutral_mom,pos_mom,59.7933,77.1483,86.4914
2025-08-14 07:00,0.0014,high_vol,low_vol,neutral_mom,neutral_mom,53.0412,86.9359,86.4955
2025-08-14 08:00,-0.0083,mid_vol,low_vol,neg_mom,neutral_mom,49.464,78.4583,19.4933
2025-08-14 09:00,-0.0104,mid_vol,low_vol,neg_mom,neutral_mom,50.2164,66.2103,0.0
2025-08-14 14:00,-0.0405,high_vol,high_vol,neg_mom,neg_mom,13.6073,41.9626,100.0
2025-08-14 15:00,-0.0399,high_vol,high_vol,neg_mom,neutral_mom,11.6573,49.3885,100.0
2025-08-14 16:00,-0.0421,high_vol,high_vol,neg_mom,neg_mom,11.5678,45.832,100.0
2025-08-14 17:00,-0.0426,high_vol,high_vol,neg_mom,neg_mom,6.5488,44.5431,100.0
2025-08-14 18:00,-0.0351,high_vol,high_vol,neg_mom,neutral_mom,7.6247,48.9758,95.4211
2025-08-14 19:00,-0.0307,high_vol,high_vol,neg_mom,neutral_mom,10.587,48.9366,95.6198
2025-08-14 20:00,-0.0314,high_vol,high_vol,neg_mom,neutral_mom,11.9864,54.4818,89.8634
2025-08-14 21:00,-0.0312,high_vol,high_vol,neg_mom,neutral_mom,12.6663,51.1736,89.8634
2025-08-14 22:00,-0.0312,high_vol,high_vol,neg_mom,neutral_mom,13.4247,51.1322,89.8634
2025-08-14 23:00,-0.0219,high_vol,high_vol,neg_mom,neutral_mom,19.8038,54.2221,89.8634
2025-08-15 00:00,-0.022,high_vol,high_vol,neg_mom,neutral_mom,19.4901,53.7248,89.8634
2025-08-15 01:00,-0.0055,low_vol,mid_vol,neg_mom,pos_mom,21.9817,54.6076,89.8634
2025-08-15 02:00,0.0025,mid_vol,mid_vol,neutral_mom,pos_mom,29.0497,54.7793,89.8634
2025-08-15 03:00,-0.0006,low_vol,mid_vol,neutral_mom,pos_mom,48.2088,77.3454,89.8634
2025-08-15 04:00,0.0064,low_vol,low_vol,pos_mom,pos_mom,59.4708,72.5464,82.0242
2025-08-15 05:00,0.0087,low_vol,low_vol,pos_mom,pos_mom,51.3424,66.503,81.4487
2025-08-15 06:00,0.0093,low_vol,low_vol,pos_mom,pos_mom,66.0584,75.4276,41.2364
2025-08-15 07:00,0.0087,low_vol,low_vol,pos_mom,pos_mom,79.7769,79.2647,28.6882
2025-08-15 08:00,0.0087,low_vol,low_vol,pos_mom,neutral_mom,74.353,71.9248,40.383
2025-08-15 09:00,0.0085,low_vol,low_vol,pos_mom,neutral_mom,68.9472,64.1548,0.0
2025-08-15 14:00,-0.0079,mid_vol,mid_vol,neg_mom,neg_mom,41.6416,38.3523,100.0
2025-08-15 15:00,-0.0115,mid_vol,mid_vol,neg_mom,neg_mom,38.1632,35.0104,100.0
2025-08-15 16:00,-0.0147,low_vol,mid_vol,neg_mom,neg_mom,26.7463,28.2861,100.0
2025-08-15 17:00,-0.013,low_vol,mid_vol,neg_mom,neg_mom,28.0496,34.6384,100.0
2025-08-15 18:00,-0.0121,mid_vol,mid_vol,neg_mom,neg_mom,27.4205,35.4073,100.0
2025-08-15 19:00,-0.0166,mid_vol,mid_vol,neg_mom,neg_mom,24.9434,33.6109,94.1289
2025-08-15 20:00,-0.0173,mid_vol,mid_vol,neg_mom,neg_mom,20.6198,30.9687,87.8247
2025-08-15 21:00,-0.0135,mid_vol,mid_vol,neg_mom,neg_mom,25.838,26.4626,87.8247
2025-08-15 22:00,-0.0118,mid_vol,mid_vol,neg_mom,neg_mom,27.6101,28.406,87.8247
2025-08-15 23:00,-0.0099,mid_vol,mid_vol,neg_mom,neg_mom,35.4693,31.8507,87.8247
2025-08-16 00:00,-0.014,mid_vol,mid_vol,neg_mom,neg_mom,33.8015,33.0567,87.8247
2025-08-16 01:00,-0.0077,mid_vol,mid_vol,neg_mom,neg_mom,37.0539,29.8193,87.8247
2025-08-16 02:00,0.0006,mid_vol,low_vol,neutral_mom,neg_mom,36.6293,29.1624,87.8247
2025-08-16 03:00,0.0013,low_vol,low_vol,neutral_mom,neutral_mom,36.9737,29.6555,87.8247
2025-08-16 04:00,0.0016,low_vol,low_vol,neutral_mom,neutral_mom,45.4327,45.2204,85.7663
2025-08-16 05:00,0.0042,mid_vol,low_vol,pos_mom,neg_mom,56.5921,54.6916,85.036
2025-08-16 06:00,0.0003,mid_vol,low_vol,neutral_mom,neg_mom,55.0132,56.7343,72.3682
2025-08-16 07:00,0.0023,low_vol,low_vol,neutral_mom,neg_mom,50.9338,38.4376,24.6278
2025-08-16 08:00,0.0059,low_vol,low_vol,pos_mom,neutral_mom,50.4823,33.3029,0.0
2025-08-16 09:00,0.0031,low_vol,low_vol,neutral_mom,neutral_mom,57.518,43.3807,0.0
2025-08-18 14:00,-0.0125,mid_vol,low_vol,neg_mom,neg_mom,21.3391,35.0122,0.0
2025-08-18 15:00,0.0014,mid_vol,low_vol,neutral_mom,neg_mom,33.737,42.9288,84.5921
2025-08-18 16:00,0.007,mid_vol,low_vol,pos_mom,neg_mom,48.4971,42.2069,90.0574
2025-08-18 17:00,0.0041,mid_vol,low_vol,pos_mom,neg_mom,56.241,35.9383,65.2136
2025-08-18 18:00,0.0062,mid_vol,low_vol,pos_mom,neg_mom,62.4827,42.9917,68.3866
2025-08-18 19:00,0.0105,mid_vol,low_vol,pos_mom,neutral_mom,61.6415,50.9672,70.6898
2025-08-18 20:00,0.0094,mid_vol,low_vol,pos_mom,neutral_mom,57.1061,50.5287,64.9872
2025-08-18 21:00,0.0109,mid_vol,low_vol,pos_mom,neutral_mom,64.6496,52.5026,64.9872
2025-08-18 22:00,0.0139,mid_vol,low_vol,pos_mom,neutral_mom,67.5817,54.571,64.9872
2025-08-18 23:00,0.0115,mid_vol,low_vol,pos_mom,neutral_mom,64.7851,62.7733,64.9872
2025-08-19 00:00,0.011,mid_vol,low_vol,pos_mom,neutral_mom,63.6551,66.1703,64.9872
2025-08-19 01:00,0.0089,mid_vol,low_vol,pos_mom,neutral_mom,65.9742,55.7134,64.9872
2025-08-19 02:00,0.0082,mid_vol,low_vol,pos_mom,neutral_mom,57.9587,57.4181,64.9872
2025-08-19 03:00,0.001,mid_vol,low_vol,neutral_mom,neutral_mom,52.3519,58.2787,64.9872
2025-08-19 04:00,-0.0116,mid_vol,low_vol,neg_mom,neg_mom,49.6513,47.523,68.8256
2025-08-19 05:00,-0.0059,mid_vol,low_vol,neg_mom,neutral_mom,46.4119,40.2281,53.8654
2025-08-19 06:00,-0.0127,mid_vol,low_vol,neg_mom,neg_mom,36.8252,46.1703,32.9607
2025-08-19 07:00,-0.0128,mid_vol,low_vol,neg_mom,neg_mom,39.0039,51.0936,64.2091
2025-08-19 08:00,-0.0116,mid_vol,low_vol,neg_mom,neutral_mom,31.5795,55.2364,45.3633
2025-08-19 09:00,-0.0105,mid_vol,low_vol,neg_mom,neutral_mom,34.2385,43.8444,0.0
2025-08-19 14:00,-0.0055,mid_vol,mid_vol,neg_mom,neg_mom,36.5237,40.0803,0.0
2025-08-19 15:00,-0.0166,high_vol,mid_vol,neg_mom,neg_mom,22.6782,32.2278,0.0
2025-08-19 16:00,-0.0095,mid_vol,mid_vol,neg_mom,neg_mom,26.0839,27.707,6.6657
2025-08-19 17:00,-0.0172,mid_vol,mid_vol,neg_mom,neg_mom,24.1391,23.473,10.705
2025-08-19 18:00,-0.0131,mid_vol,mid_vol,neg_mom,neg_mom,32.5025,29.76,8.1697
2025-08-19 19:00,-0.0176,mid_vol,mid_vol,neg_mom,neg_mom,20.132,27.1318,8.4906
2025-08-19 20:00,-0.0167,mid_vol,mid_vol,neg_mom,neg_mom,23.4294,29.1194,12.7615
2025-08-19 21:00,-0.0147,mid_vol,mid_vol,neg_mom,neg_mom,31.0921,29.5409,12.7615
2025-08-19 22:00,-0.0172,mid_vol,mid_vol,neg_mom,neg_mom,30.2209,23.8698,12.7615
2025-08-19 23:00,-0.0199,mid_vol,mid_vol,neg_mom,neg_mom,24.817,25.8118,12.7615
2025-08-20 00:00,-0.0235,mid_vol,mid_vol,neg_mom,neg_mom,20.6837,21.8434,12.7615
2025-08-20 01:00,-0.0211,mid_vol,mid_vol,neg_mom,neg_mom,25.5166,28.5707,12.7615
2025-08-20 02:00,-0.0194,mid_vol,mid_vol,neg_mom,neg_mom,22.6726,21.9555,12.7615
2025-08-20 03:00,-0.004,mid_vol,mid_vol,neutral_mom,neg_mom,28.2457,23.305,12.7615
2025-08-20 04:00,-0.0023,mid_vol,mid_vol,neutral_mom,neg_mom,32.0293,23.0517,31.3639
2025-08-20 05:00,0.0022,mid_vol,low_vol,neutral_mom,neutral_mom,46.2516,28.264,36.1923
2025-08-20 06:00,0.0017,mid_vol,low_vol,neutral_mom,neg_mom,48.8716,35.8592,26.5626
2025-08-20 07:00,0.0054,low_vol,low_vol,pos_mom,neutral_mom,54.416,48.1947,18.1834
2025-08-20 08:00,0.0033,low_vol,low_vol,neutral_mom,neutral_mom,49.536,43.1404,100.0
2025-08-20 09:00,0.004,low_vol,low_vol,neutral_mom,neg_mom,64.9379,41.8182,100.0
2025-08-20 14:00,-0.0028,mid_vol,high_vol,neutral_mom,neg_mom,47.5109,21.6729,0.0
2025-08-20 15:00,0.0003,mid_vol,high_vol,neutral_mom,neg_mom,53.1734,11.4586,0.0
2025-08-20 16:00,-0.0015,mid_vol,high_vol,neutral_mom,neg_mom,54.5342,27.1832,4.9729
2025-08-20 17:00,0.0019,mid_vol,high_vol,neutral_mom,neg_mom,55.2455,34.8422,10.5707
2025-08-20 18:00,0.0044,high_vol,high_vol,pos_mom,neg_mom,58.1802,40.0363,8.3353
2025-08-20 19:00,-0.0014,high_vol,high_vol,neutral_mom,neg_mom,48.6047,38.7221,36.9695
2025-08-20 20:00,0.007,high_vol,high_vol,pos_mom,neg_mom,55.1803,44.3586,31.1603
2025-08-20 21:00,0.0032,high_vol,high_vol,neutral_mom,neg_mom,56.4489,44.6602,31.1603
2025-08-20 22:00,0.0059,high_vol,high_vol,pos_mom,neg_mom,58.1049,44.597,31.1603
2025-08-20 23:00,0.0072,high_vol,high_vol,pos_mom,neg_mom,55.7855,47.8013,31.1603
2025-08-21 00:00,0.0054,high_vol,high_vol,pos_mom,neg_mom,55.7078,46.7245,31.1603
2025-08-21 01:00,0.0055,high_vol,high_vol,pos_mom,neg_mom,55.1111,46.6018,31.1603
2025-08-21 02:00,0.018,mid_vol,high_vol,pos_mom,pos_mom,59.9567,47.0764,31.1603
2025-08-21 03:00,0.0051,mid_vol,mid_vol,pos_mom,pos_mom,53.0201,44.5676,31.1603
2025-08-21 04:00,0.0054,mid_vol,mid_vol,pos_mom,pos_mom,62.3172,66.8134,36.6445
